Real, Imaginary 
15829334440956802704,2742286277193058147
10594515175451304881,8226858831579174441
13336801452644363028,6233832421027971707
3116916210513985853,254753189374363505
9350748631541957560,764259568123090515
9605501820916321065,2292778704369271545
10369761389039411580,6878336113107814635
12662540093408683125,2188264265613892289
1094132132806946144,6564792796841676867
3282396398420838433,1247634316815478985
9847189195262515300,3742902950446436955
11094823512077994285,11228708851339310865
14837726462524431240,15239382480308380979
7619691240154190489,8824659293506039705
4412329646753019852,8027233806808567499
13236988940259059557,5634957346716150881
2817478673358075440,16904872040148452643
8452436020074226321,13821127973026254697
6910563986513127348,4569895771659660859
2284947885829830429,13709687314978982577
6854843657489491288,4235573797517844499
2117786898758922249,12706721392553533497
6353360696276766748,1226676030241497259
613338015120748629,3680028090724491777
1840014045362245888,11040084272173475331
5520042136086737665,14673508742810874377
16560126408260212996,7127038081013519899
12786891077361535757,2934370169331008081
1467185084665504040,8803110507993024243
4401555253996512121,7962587450269521113
13204665761989536364,5441018277099011723
2720509138549505861,16323054831297035169
8161527415648517584,12075676346472002275
6037838173236001137,17780284965706455209
18113514519708003412,16447366749700262395
17447055411704907005,12448612101681683953
15447678087695617784,452348157625948627
9449546115667750121,1357044472877845881
9901894273293698748,4071133418633537643
11258938746171544629,12213400255900612929
15330072164805082272,18193456693992287171
9096728346996143585,17686881934557758281
8843440967278879140,16167157656254171611
8083578828127085805,11607984821343411601
5803992410671705800,16377210390320683187
17411977232015117401,12238143023542946329
15342443548626248972,18267684996919287371
9133842498459643685,17909566843338758881
8954783421669379440,16835212382597173411
8417606191298586705,13612149000372417001
6806074500186208500,3942958853698147771
1971479426849073885,11828876561094443313
5914438280547221656,17039885609573778323
17743314841641664969,14226168681302231737
16336456377505891676,5785017896487591979
12115880985098571797,17355053689462775937
17900898881586163776,15171672920969224579
16809208497339388097,8621530615488570505
13534137344599061060,7417847772756159899
3708923886378079949,3806799244558928081
11126771659134239848,11420397733676784243
14933570903693167929,15814449127320801113
7907224563660400556,10549859234543300107
5274929617271650053,13202833629920348705
15824788851814950160,2715012742341942883
10580878408025747249,8145038227025828649
13295891150367690132,5988370607367934331
2994185303683967165,17965111822103802993
8982555911051901496,17001847318892305747
8500923659446152873,14112053809257814009
7056026904628907004,5442673280354338795
2721336640177169397,16328019841063016385
8164009920531508192,12090571375769945923
6045285687884972961,17824970053600286153
18135857063654918884,16581422013381755227
17514083043545653421,12850777892726162449
15648760983217857032,1658845530759384115
10052794802234467865,4976536592278152345
11711640332993851980,14929609776834457035
16688176925272004325,7895341183084267873
13171042628396909744,5239279475543252003
2619639737771626001,15717838426629756009
7858919213314878004,10260027132470164795
5130013566235082397,12333337323700942769
15390040698705247192,106523823683725075
9276633948696638345,319571471051175225
9383157772380363420,958714413153525675
9702729243431538645,2876143239460577025
10661443656585064320,8628429718381731075
13537586896045641345,7438545081435641609
3719272540717820804,3868891170597373211
11157817622153462413,11606673511792119633
15026708792750835624,16373276461666807283
8186638230833403641,12226341237581318617
6113170618790659308,18232279639034404235
18339511856371977925,17803350769684109473
18125047421696830544,16516564161633225187
17481654117671388401,12656204337480572329
15551474205595061972,1075124865022613755
9760934469366082685,3225374595067841265
10836059334388696440,9676123785203523795
14061433929456537705,10581627281901019769
5290813640950509884,13298137771993507691
15872440922851529653,3000925168561419841
10723834621135485728,9002775505684259523
13724759789696905569,8561582443343226953
4280791221671613476,7238003256320129243
12842373665014840429,3267265695250836113
1633632847625418056,9801797085752508339
4900898542876254169,10958647183547973401
14702695628628762508,14429197476934368587
7214598738467184293,6394104283384002529
3197052141692001264,735568776442455971
9591156425076003793,2206706329327367913
10326725201518459764,6620118987982103739
12533431530845827677,1413612890236759601
706806445118379800,4240838670710278803
2120419335355139401,12722516012130836409
6361258006065418204,1274059888973405995
637029944486702997,3822179666920217985
1911089833460108992,11466539000760653955
5733269500380326977,15952872928572410249
17199808501140980932,10965130638298127515
14705937356003839565,14448647841184830929
7224323920592415464,6452455376135389555
3226227688067694777,910622054696617049
9678683064203084332,2731866164089851147
10589305118899701381,8195598492269553441
13321171282989552528,6140051403099108707
3070025701549554353,18420154209297326121
9210077104648663060,18366974480472875131
9183487240236437565,18207435293999522161
9103717646999761080,17728817734579463251
8864408867289731625,16292965056319286521
8146482528159643260,11985407021538756331
5992703510769378165,17509476990906717377
17978110532308134496,15634942825301048899
17040843449505300257,10011340328484043465
14229042201096797540,11587276911742578779
5793638455871289389,16315086661518184721
17380915367613868168,12051771837135450931
15249257955422501273,17708571437696801177
8854285718848400588,16232226165671300299
8116113082835650149,11803190349594797665
5901595174797398832,16962826975074841379
17704785524392196497,13994992777805420905
16220868425757486260,5091490185997159483
11769117129853355549,15274470557991478449
16860607315850515032,8929923526555332115
13688333800132441865,8343026505956444729
4171513252978222364,6582335444159782571
12514539758934667093,1300262258769796097
650131129384898048,3900786776309388291
1950393388154694145,11702360328928164873
5851180164464082436,16660336913074943003
17553540493392247309,13087522591805725777
15767133332757638696,2369079627998074099
10407911850853812857,7107238883994222297
12776991478851886956,2874972578273115275
1437486289136557637,8624917734819345825
4312458867409672912,7428009130748485859
12937376602229018737,3837283318535905961
1918641659267952980,11511849955607717883
5755924977803858941,16088805793113602033
17267774933411576824,11372929231921702867
14909836652815627241,15672043622055556985
7836021811027778492,10122642718747567723
5061321359373783861,11921184082533151553
15183964078121351584,17316808173889903043
8658404086944951521,15056936374250605897
7528468187125302948,8277320975332714459
4138660487666357229,6385218852288591761
12415981462999071688,708912483156223667
354456241578111833,2126737449468671001
1063368724734335500,6380212348406013003
3190106174203006501,693892971508487393
9570318522609019504,2081678914525462179
10264211494117506897,6245036743576386537
12345890408642969076,288366157019607995
144183078509803997,865098471058823985
432549235529411992,2595295413176471955
1297647706588235977,7785886239529415865
3892943119764707932,4910914644878695979
11678829359294123797,14732743934636087937
16589744004172819776,7304743656489160579
12875743865099356097,3467486895757930121
1733743447878965060,10402460687273790363
5201230343636895181,12760637988111819473
15603691030910685544,1388425816916355187
9917584945312953401,4165277450749065561
11306010762229308588,12495832352247196683
15471288212978374149,594008909322486817
9520376491516019216,1782026727967460451
10114385400838506033,5346080183902381353
11896412128805966484,16038240551707144059
17242492312708347837,11221233507702328945
14833988790705940280,15216956449397435219
7608478224698717609,8757381200773202425
4378690600386601212,7825399528610055659
13136071801159803637,5029454512120615361
2514727256060307680,15088363536361846083
7544181768180923041,8371602461666435017
4185801230833217508,6668063311289753435
12557403692499652525,1557445860159708689
778722930079854344,4672337580479126067
2336168790239563033,14017012741437378201
7008506370718689100,5157550076893031371
2578775038446515685,15472650230679094113
7736325115339547056,9524462544618179107
4762231272309089553,10126643560144985705
14286693816927268660,11933186606725405499
5966593303362702749,17352815746466664881
17899779910088108248,15164959091980891411
16805851582845221513,8601389128523571001
13524066601116561308,7357423311861161387
3678711655930580693,3625525861873932545
11036134967791742080,10876577585621797635
14661660829665674625,14182988683155841289
7091494341577920644,5655477902048420635
2827738951024210317,16966433706145261905
8483216853072630952,14005812971016682483
7002906485508341241,5123950765630944217
2561975382815472108,15371852296892832651
7685926148446416325,9222068743259394721
